acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
7549,C_7549,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90019.78,4,bank,,,,,,US,,,,,,
7550,C_7550,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79382.34,4,bank,,,,,,US,,,,,,
7551,C_7551,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68102.89,4,bank,,,,,,US,,,,,,
7552,C_7552,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96065.89,4,bank,,,,,,US,,,,,,
7553,C_7553,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66822.01,4,bank,,,,,,US,,,,,,
7554,C_7554,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79545.44,4,bank,,,,,,US,,,,,,
7555,C_7555,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98536.68,4,bank,,,,,,US,,,,,,
7556,C_7556,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95511.74,4,bank,,,,,,US,,,,,,
7557,C_7557,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97651.66,4,bank,,,,,,US,,,,,,
7558,C_7558,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67438.48,4,bank,,,,,,US,,,,,,
7559,C_7559,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62365.61,4,bank,,,,,,US,,,,,,
7560,C_7560,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83782.13,4,bank,,,,,,US,,,,,,
7561,C_7561,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59998.93,4,bank,,,,,,US,,,,,,
7562,C_7562,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94334.72,4,bank,,,,,,US,,,,,,
7563,C_7563,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66308.84,4,bank,,,,,,US,,,,,,
7564,C_7564,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91645.90,4,bank,,,,,,US,,,,,,
7565,C_7565,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96751.58,4,bank,,,,,,US,,,,,,
7566,C_7566,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97156.83,4,bank,,,,,,US,,,,,,
7567,C_7567,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68737.92,4,bank,,,,,,US,,,,,,
7568,C_7568,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62568.50,4,bank,,,,,,US,,,,,,
7569,C_7569,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81470.90,4,bank,,,,,,US,,,,,,
7570,C_7570,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51198.97,4,bank,,,,,,US,,,,,,
7571,C_7571,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99527.82,4,bank,,,,,,US,,,,,,
7572,C_7572,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63798.73,4,bank,,,,,,US,,,,,,
7573,C_7573,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71991.18,4,bank,,,,,,US,,,,,,
7574,C_7574,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63798.01,4,bank,,,,,,US,,,,,,
7575,C_7575,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96406.31,4,bank,,,,,,US,,,,,,
7576,C_7576,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92137.74,4,bank,,,,,,US,,,,,,
7577,C_7577,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76791.66,4,bank,,,,,,US,,,,,,
7578,C_7578,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79725.66,4,bank,,,,,,US,,,,,,
7579,C_7579,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97178.86,4,bank,,,,,,US,,,,,,
7580,C_7580,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55991.09,4,bank,,,,,,US,,,,,,
7581,C_7581,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53272.73,4,bank,,,,,,US,,,,,,
7582,C_7582,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62227.22,4,bank,,,,,,US,,,,,,
7583,C_7583,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52797.54,4,bank,,,,,,US,,,,,,
7584,C_7584,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78100.28,4,bank,,,,,,US,,,,,,
7585,C_7585,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66820.90,4,bank,,,,,,US,,,,,,
7586,C_7586,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93079.92,4,bank,,,,,,US,,,,,,
7587,C_7587,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53807.17,4,bank,,,,,,US,,,,,,
7588,C_7588,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57023.86,4,bank,,,,,,US,,,,,,
7589,C_7589,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78833.12,4,bank,,,,,,US,,,,,,
7590,C_7590,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58750.28,4,bank,,,,,,US,,,,,,
7591,C_7591,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88382.72,4,bank,,,,,,US,,,,,,
7592,C_7592,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56698.59,4,bank,,,,,,US,,,,,,
7593,C_7593,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76403.72,4,bank,,,,,,US,,,,,,
7594,C_7594,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82663.83,4,bank,,,,,,US,,,,,,
7595,C_7595,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63884.46,4,bank,,,,,,US,,,,,,
7596,C_7596,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84998.94,4,bank,,,,,,US,,,,,,
7597,C_7597,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76901.64,4,bank,,,,,,US,,,,,,
7598,C_7598,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50168.61,4,bank,,,,,,US,,,,,,
7599,C_7599,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60710.34,4,bank,,,,,,US,,,,,,
7600,C_7600,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59770.62,4,bank,,,,,,US,,,,,,
7601,C_7601,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74668.96,4,bank,,,,,,US,,,,,,
7602,C_7602,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62770.08,4,bank,,,,,,US,,,,,,
7603,C_7603,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50638.49,4,bank,,,,,,US,,,,,,
7604,C_7604,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89388.73,4,bank,,,,,,US,,,,,,
7605,C_7605,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63258.27,4,bank,,,,,,US,,,,,,
7606,C_7606,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65205.27,4,bank,,,,,,US,,,,,,
7607,C_7607,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99294.02,4,bank,,,,,,US,,,,,,
7608,C_7608,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57021.22,4,bank,,,,,,US,,,,,,
7609,C_7609,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66239.08,4,bank,,,,,,US,,,,,,
7610,C_7610,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78046.00,4,bank,,,,,,US,,,,,,
7611,C_7611,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93186.48,4,bank,,,,,,US,,,,,,
7612,C_7612,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55366.75,4,bank,,,,,,US,,,,,,
7613,C_7613,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66872.29,4,bank,,,,,,US,,,,,,
7614,C_7614,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80712.08,4,bank,,,,,,US,,,,,,
7615,C_7615,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90245.82,4,bank,,,,,,US,,,,,,
7616,C_7616,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83352.27,4,bank,,,,,,US,,,,,,
7617,C_7617,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,64707.15,4,bank,,,,,,US,,,,,,
7618,C_7618,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51990.23,4,bank,,,,,,US,,,,,,
7619,C_7619,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50764.09,4,bank,,,,,,US,,,,,,
7620,C_7620,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92136.88,4,bank,,,,,,US,,,,,,
7621,C_7621,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65364.58,4,bank,,,,,,US,,,,,,
7622,C_7622,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83105.50,4,bank,,,,,,US,,,,,,
7623,C_7623,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71308.41,4,bank,,,,,,US,,,,,,
7624,C_7624,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70953.66,4,bank,,,,,,US,,,,,,
7625,C_7625,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82422.89,4,bank,,,,,,US,,,,,,
7626,C_7626,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80548.56,4,bank,,,,,,US,,,,,,
7627,C_7627,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76404.83,4,bank,,,,,,US,,,,,,
7628,C_7628,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55667.86,4,bank,,,,,,US,,,,,,
7629,C_7629,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91476.08,4,bank,,,,,,US,,,,,,
7630,C_7630,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72487.63,4,bank,,,,,,US,,,,,,
7631,C_7631,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65068.70,4,bank,,,,,,US,,,,,,
7632,C_7632,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73799.18,4,bank,,,,,,US,,,,,,
7633,C_7633,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94327.36,4,bank,,,,,,US,,,,,,
7634,C_7634,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84693.66,4,bank,,,,,,US,,,,,,
7635,C_7635,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92642.50,4,bank,,,,,,US,,,,,,
7636,C_7636,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94879.26,4,bank,,,,,,US,,,,,,
7637,C_7637,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99776.86,4,bank,,,,,,US,,,,,,
7638,C_7638,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55248.34,4,bank,,,,,,US,,,,,,
7639,C_7639,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72269.47,4,bank,,,,,,US,,,,,,
7640,C_7640,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58324.27,4,bank,,,,,,US,,,,,,
7641,C_7641,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80153.13,4,bank,,,,,,US,,,,,,
7642,C_7642,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78408.64,4,bank,,,,,,US,,,,,,
7643,C_7643,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59570.28,4,bank,,,,,,US,,,,,,
7644,C_7644,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58073.54,4,bank,,,,,,US,,,,,,
7645,C_7645,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96406.92,4,bank,,,,,,US,,,,,,
7646,C_7646,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54649.05,4,bank,,,,,,US,,,,,,
7647,C_7647,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94444.07,4,bank,,,,,,US,,,,,,
7648,C_7648,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68327.54,4,bank,,,,,,US,,,,,,
7649,C_7649,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89577.39,4,bank,,,,,,US,,,,,,
7650,C_7650,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89724.97,4,bank,,,,,,US,,,,,,
7651,C_7651,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74584.30,4,bank,,,,,,US,,,,,,
7652,C_7652,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75102.71,4,bank,,,,,,US,,,,,,
7653,C_7653,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52070.29,4,bank,,,,,,US,,,,,,
7654,C_7654,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63867.50,4,bank,,,,,,US,,,,,,
7655,C_7655,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71501.27,4,bank,,,,,,US,,,,,,
7656,C_7656,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77749.45,4,bank,,,,,,US,,,,,,
7657,C_7657,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79349.12,4,bank,,,,,,US,,,,,,
7658,C_7658,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,64102.73,4,bank,,,,,,US,,,,,,
7659,C_7659,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71296.26,4,bank,,,,,,US,,,,,,
7660,C_7660,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59670.60,4,bank,,,,,,US,,,,,,
7661,C_7661,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84706.49,4,bank,,,,,,US,,,,,,
7662,C_7662,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62016.15,4,bank,,,,,,US,,,,,,
7663,C_7663,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82321.91,4,bank,,,,,,US,,,,,,
7664,C_7664,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98808.57,4,bank,,,,,,US,,,,,,
7665,C_7665,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61241.18,4,bank,,,,,,US,,,,,,
7666,C_7666,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51169.32,4,bank,,,,,,US,,,,,,
7667,C_7667,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70782.80,4,bank,,,,,,US,,,,,,
7668,C_7668,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54202.78,4,bank,,,,,,US,,,,,,
7669,C_7669,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76545.88,4,bank,,,,,,US,,,,,,
7670,C_7670,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97541.17,4,bank,,,,,,US,,,,,,
7671,C_7671,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63175.22,4,bank,,,,,,US,,,,,,
7672,C_7672,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54887.24,4,bank,,,,,,US,,,,,,
7673,C_7673,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69074.31,4,bank,,,,,,US,,,,,,
7674,C_7674,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85544.18,4,bank,,,,,,US,,,,,,
7675,C_7675,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93990.25,4,bank,,,,,,US,,,,,,
7676,C_7676,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72352.60,4,bank,,,,,,US,,,,,,
7677,C_7677,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50722.05,4,bank,,,,,,US,,,,,,
7678,C_7678,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89567.05,4,bank,,,,,,US,,,,,,
7679,C_7679,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58151.13,4,bank,,,,,,US,,,,,,
7680,C_7680,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74855.29,4,bank,,,,,,US,,,,,,
7681,C_7681,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60603.93,4,bank,,,,,,US,,,,,,
7682,C_7682,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67606.28,4,bank,,,,,,US,,,,,,
7683,C_7683,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88916.46,4,bank,,,,,,US,,,,,,
7684,C_7684,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57408.14,4,bank,,,,,,US,,,,,,
7685,C_7685,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74861.77,4,bank,,,,,,US,,,,,,
7686,C_7686,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74694.21,4,bank,,,,,,US,,,,,,
7687,C_7687,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59219.77,4,bank,,,,,,US,,,,,,
7688,C_7688,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66333.41,4,bank,,,,,,US,,,,,,
7689,C_7689,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84324.14,4,bank,,,,,,US,,,,,,
7690,C_7690,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57770.28,4,bank,,,,,,US,,,,,,
7691,C_7691,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90932.73,4,bank,,,,,,US,,,,,,
7692,C_7692,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53812.57,4,bank,,,,,,US,,,,,,
7693,C_7693,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71892.19,4,bank,,,,,,US,,,,,,
7694,C_7694,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76733.72,4,bank,,,,,,US,,,,,,
7695,C_7695,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71218.25,4,bank,,,,,,US,,,,,,
7696,C_7696,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,87278.46,4,bank,,,,,,US,,,,,,
7697,C_7697,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72372.87,4,bank,,,,,,US,,,,,,
7698,C_7698,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76915.94,4,bank,,,,,,US,,,,,,
7699,C_7699,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84166.00,4,bank,,,,,,US,,,,,,
7700,C_7700,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55298.41,4,bank,,,,,,US,,,,,,
7701,C_7701,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63867.68,4,bank,,,,,,US,,,,,,
7702,C_7702,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78926.46,4,bank,,,,,,US,,,,,,
7703,C_7703,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96411.86,4,bank,,,,,,US,,,,,,
7704,C_7704,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74935.32,4,bank,,,,,,US,,,,,,
7705,C_7705,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59462.50,4,bank,,,,,,US,,,,,,
7706,C_7706,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59242.72,4,bank,,,,,,US,,,,,,
7707,C_7707,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51561.35,4,bank,,,,,,US,,,,,,
7708,C_7708,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56184.14,4,bank,,,,,,US,,,,,,
7709,C_7709,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79638.31,4,bank,,,,,,US,,,,,,
7710,C_7710,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55683.28,4,bank,,,,,,US,,,,,,
7711,C_7711,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57897.55,4,bank,,,,,,US,,,,,,
7712,C_7712,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66557.08,4,bank,,,,,,US,,,,,,
7713,C_7713,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65017.02,4,bank,,,,,,US,,,,,,
7714,C_7714,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94616.60,4,bank,,,,,,US,,,,,,
7715,C_7715,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55637.87,4,bank,,,,,,US,,,,,,
7716,C_7716,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77221.62,4,bank,,,,,,US,,,,,,
7717,C_7717,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67173.95,4,bank,,,,,,US,,,,,,
7718,C_7718,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81301.38,4,bank,,,,,,US,,,,,,
7719,C_7719,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94187.30,4,bank,,,,,,US,,,,,,
7720,C_7720,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57266.88,4,bank,,,,,,US,,,,,,
7721,C_7721,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66911.07,4,bank,,,,,,US,,,,,,
7722,C_7722,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88608.63,4,bank,,,,,,US,,,,,,
7723,C_7723,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62484.97,4,bank,,,,,,US,,,,,,
7724,C_7724,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,64299.85,4,bank,,,,,,US,,,,,,
7725,C_7725,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50257.04,4,bank,,,,,,US,,,,,,
7726,C_7726,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62619.83,4,bank,,,,,,US,,,,,,
7727,C_7727,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89061.83,4,bank,,,,,,US,,,,,,
7728,C_7728,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81112.24,4,bank,,,,,,US,,,,,,
7729,C_7729,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81989.90,4,bank,,,,,,US,,,,,,
7730,C_7730,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60351.88,4,bank,,,,,,US,,,,,,
7731,C_7731,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85273.50,4,bank,,,,,,US,,,,,,
7732,C_7732,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97820.92,4,bank,,,,,,US,,,,,,
7733,C_7733,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51222.23,4,bank,,,,,,US,,,,,,
7734,C_7734,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72578.15,4,bank,,,,,,US,,,,,,
7735,C_7735,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70299.91,4,bank,,,,,,US,,,,,,
